model,outer_fold,context_id,connectivity_id,output,pathway,shapley_value,pathway_value,pathway_value_semantics,baseline_output,full_output,completeness_residual,pathway_value_percentile,pathway_value_color_semantics
joint model,0,context:1dfd7188ae714564d2989a31,NZNTUXSPRYJURO,site-ranking logit contrast,local electronic inputs,-0.159561940909,0.891389429569,RMS standardized values and masks,4.21717639025,4.56810490334,0,0.47791952895,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:1e09b044d95fdd440ea85ec5,ZSBDPRIWBYHIAF,site-ranking logit contrast,local electronic inputs,-0.107610386467,1.18676686287,RMS standardized values and masks,0.713842167866,1.37174819504,0,0.874386653582,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:1e317e343456e6afbce995e0,MJVQTBDTLNENNZ,site-ranking logit contrast,local electronic inputs,0.0547553433312,0.87021613121,RMS standardized values and masks,2.55076742172,2.60344584783,0,0.423945044161,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:1e3add533f640317d55dab2f,ZIPLUEXSCPLCEI,site-ranking logit contrast,local electronic inputs,0.0181144069526,3.38125681877,RMS standardized values and masks,0.388516388809,0.265785589465,0,0.988223748773,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:1e4bcbaf7b560172aaaf8855,YGHUUVGIRWMJGE,site-ranking logit contrast,local electronic inputs,-0.0723189200123,0.922691881657,RMS standardized values and masks,9.29600393496,9.33208955182,0,0.547595682041,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:1e8484b529709735e9a3a718,CUFNKYGDVFVPHO,site-ranking logit contrast,local electronic inputs,0.286618469123,0.795352041721,RMS standardized values and masks,-1.04403862673,-0.504567881836,0,0.134445534838,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:204f52ee8fcdd4d29b0a1f62,IENZCGNHSIMFJE,site-ranking logit contrast,local electronic inputs,-0.440842446444,0.943733453751,RMS standardized values and masks,4.26994437534,3.97057344303,0,0.590775269872,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:206208777f16c1a993720f92,HJTMLKUQGRHHBV,site-ranking logit contrast,local electronic inputs,0.409353505301,0.771090149879,RMS standardized values and masks,0.468690178056,0.870237809647,0,0.0529931305201,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:2065e12e5f86c117a9969567,RZXMPPFPUUCRFN,site-ranking logit contrast,local electronic inputs,-0.0593925215088,0.917423427105,RMS standardized values and masks,2.28804963387,2.1262957236,0,0.534838076546,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:206b78dae8b3648108a62d42,YAXSHOYVZVGDND,site-ranking logit contrast,local electronic inputs,0.181509939147,0.767640888691,RMS standardized values and masks,5.44683771883,5.90173599986,0,0.0471050049068,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:206ec3b9fe4bc58a15228abb,BEHPKGIJAWBJMV,site-ranking logit contrast,local electronic inputs,-0.0372721163207,0.824706554413,RMS standardized values and masks,8.14143963044,8.36189391718,0,0.260058881256,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:20d0d451e75912ece86fa97d,LFQSCWFLJHTTHZ,site-ranking logit contrast,local electronic inputs,0.0781308465454,1.1058909893,RMS standardized values and masks,2.76530066393,2.73089196817,0,0.81452404318,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:20d8a2eaf05b9af6bc9e3953,JJWLVOIRVHMVIS,site-ranking logit contrast,local electronic inputs,0.266075120845,1.06280505657,RMS standardized values and masks,3.59498615363,3.69188152401,0,0.760549558391,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:21161b509f74b8cd263d80aa,HTWIZMNMTWYQRN,site-ranking logit contrast,local electronic inputs,0.025172650566,0.913552463055,RMS standardized values and masks,4.93570737175,5.33809971005,0,0.526005888126,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:21178382eec0c0b1f1b1d735,UYUUAUOYLFIRJG,site-ranking logit contrast,local electronic inputs,-0.226498323137,0.787490427494,RMS standardized values and masks,4.3842423992,4.01601456904,0,0.103042198234,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:214dd31c19747d5f9196b372,ULGQYSSQBVDCSA,site-ranking logit contrast,local electronic inputs,0.00483187039693,0.98467117548,RMS standardized values and masks,0.348103523254,0.356301784515,0,0.649656526006,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:21ae076d2a3c7d8e677c6cf4,KFZMGEQAYNKOFK,site-ranking logit contrast,local electronic inputs,-0.300543237586,0.977528452873,RMS standardized values and masks,-0.538330608316,-0.197888937494,5.55111512313e-17,0.638861629048,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:21d2478620ac307a608b8278,NWVVVBRKAWDGAB,site-ranking logit contrast,local electronic inputs,0.00024226929978,0.988728940487,RMS standardized values and masks,2.33608566156,2.02235887794,0,0.660451422964,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:21e256d7c18c11cf1be01ff2,JRMQJLMBSMCLHJ,site-ranking logit contrast,local electronic inputs,-0.0486675434642,0.936808526516,RMS standardized values and masks,1.83091338476,1.77675310771,0,0.576054955839,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:222215f383f7930f46670801,SUYJEMFJSAFJBG,site-ranking logit contrast,local electronic inputs,-0.0145359563751,1.07962715626,RMS standardized values and masks,2.98935396255,3.02310253496,0,0.784102060844,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:2227e91f71b84c9827a2db9f,XDTNJCHVNRPULS,site-ranking logit contrast,local electronic inputs,0.456320754882,0.800775766373,RMS standardized values and masks,1.49233753362,1.84757508528,0,0.161923454367,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:225c2e58862e9a974965867f,KGANXKJXGWZHIT,site-ranking logit contrast,local electronic inputs,-0.0410988661206,0.841026425362,RMS standardized values and masks,3.63682148352,3.80512457757,0,0.334641805692,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:225d83664fdeb392a8139654,PAKGNZCTBNXXBR,site-ranking logit contrast,local electronic inputs,-0.117879688317,1.10119473934,RMS standardized values and masks,5.24164196181,5.81131878946,0,0.807654563297,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:22ab4d7e6a8daad7c4923d83,BUDQDWGNQVEFAC,site-ranking logit contrast,local electronic inputs,0.279005388086,0.912741243839,RMS standardized values and masks,3.15787540647,3.52518515251,0,0.52208047105,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:22ab8ea7871358274033ad6b,CLLOFODTUXGHHT,site-ranking logit contrast,local electronic inputs,-0.235805056674,1.15300393105,RMS standardized values and masks,4.10742201608,4.60955550668,0,0.844946025515,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:230cf6f4895a503eff45eb66,HDZGCSFEDULWCS,site-ranking logit contrast,local electronic inputs,0.065717400182,1.26622593403,RMS standardized values and masks,-1.90195308958,-1.85187879391,0,0.901864573111,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:233a959a2c911e0011325237,CHVJITGCYZJHLR,site-ranking logit contrast,local electronic inputs,0.605378543222,0.795859694481,RMS standardized values and masks,0.308834343528,1.08203775466,0,0.137389597645,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:2342a64135a1f8a923b559ff,JUJWROOIHBZHMG,site-ranking logit contrast,local electronic inputs,-0.178476551123,1.03077352047,RMS standardized values and masks,8.51383437897,7.80734945524,0,0.717369970559,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:239c209644a459769d7a4e4e,VHYFNPMBLIVWCW,site-ranking logit contrast,local electronic inputs,-0.220423278644,0.909546256065,RMS standardized values and masks,0.686258888309,0.593021685881,0,0.516192345437,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:23a0d9198dfa8cc8d477f985,ARKOCDVCEWZODQ,site-ranking logit contrast,local electronic inputs,0.0845937532981,0.8282777071,RMS standardized values and masks,1.76971652271,1.68953535713,0,0.270853778214,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:23a2be1f8e5f7b9a4f245658,RGUKYNXWOWSRET,site-ranking logit contrast,local electronic inputs,-0.0206843349669,0.883731067181,RMS standardized values and masks,2.49627669652,2.47622489929,0,0.461236506379,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:23d73c4048189eec05ae404a,BAYGVMXZJBFEMB,site-ranking logit contrast,local electronic inputs,0.363051952594,1.03304302692,RMS standardized values and masks,3.36084375006,3.79086196838,0,0.720314033366,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:23e15683143e8a56167f25e8,SPBRYLXACBPZLU,site-ranking logit contrast,local electronic inputs,0.00426500062037,0.792732357979,RMS standardized values and masks,0.158468191913,0.0247764892,0,0.126594700687,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:240fd2ffad6a938368e2f5c3,NRMQMTQTYONMFY,site-ranking logit contrast,local electronic inputs,0.406468072191,1.66212677956,RMS standardized values and masks,6.29515045244,6.03888418561,0,0.9558390579,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:241b2f4e6f4b8f02767793f0,VXWVFZFZYXOBTA,site-ranking logit contrast,local electronic inputs,0.302434907458,0.857180714607,RMS standardized values and masks,4.07115939332,4.46463549275,0,0.382728164868,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:241eb9ff18fe66fb1ceef540,HVLLSGMXQDNUAL,site-ranking logit contrast,local electronic inputs,-0.288501926799,0.779788076878,RMS standardized values and masks,4.92159048491,4.14199343965,0,0.0745829244357,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:244ce1f3736a92f31366b4e5,BKSCHYJRFHICHN,site-ranking logit contrast,local electronic inputs,-0.310609336004,1.0337407589,RMS standardized values and masks,6.75204184212,7.33259628491,0,0.722276741904,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:247d7f9786c0a311bc0f8cd9,QTCAPCHXGMZXKA,site-ranking logit contrast,local electronic inputs,0.19951271526,0.836822926998,RMS standardized values and masks,4.41703455165,4.65426414979,0,0.315996074583,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:24a5f8cfdcaae49d1c6f7ea5,CROBTXVXNQNKKO,site-ranking logit contrast,local electronic inputs,-0.495271889017,3.56834626198,RMS standardized values and masks,-3.28603906245,-3.96146203244,0,0.99116781158,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:24b54ae6de2992d22011bc0b,RTZKZFJDLAIYFH,site-ranking logit contrast,local electronic inputs,6.04987144469e-05,0.865741968155,RMS standardized values and masks,0.947145620982,0.947206020355,0,0.408243375859,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:2598383d39d2588da12e755f,NSVNNAPWCRPQDR,site-ranking logit contrast,local electronic inputs,-0.201164477064,0.828151226044,RMS standardized values and masks,4.21874448509,4.56965373777,0,0.269872423945,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:262a59d32ff72e5330833bea,FFEARJCKVFRZRR,site-ranking logit contrast,local electronic inputs,-0.221668228665,1.02863991261,RMS standardized values and masks,2.18590707811,1.85396718292,0,0.713444553484,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:26559375cf94c91a04ba6dc5,ONDSBJMLAHVLMI,site-ranking logit contrast,local electronic inputs,-0.00198075237946,0.886558055878,RMS standardized values and masks,1.77265337501,1.73382174977,0,0.468105986261,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:2673b2e6f4836612040b8d76,PSINDLUNOGABJV,site-ranking logit contrast,local electronic inputs,-0.133917576903,0.943429887295,RMS standardized values and masks,2.22428830532,1.91002463264,0,0.589793915604,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:26d333ffbc3818edd23dc525,PQGUROUGKBASIY,site-ranking logit contrast,local electronic inputs,-0.442161963994,0.918669462204,RMS standardized values and masks,7.12334459526,7.22857602457,0,0.538763493621,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:27709a8218cae0b06af021a4,AZQJMOSEBVCAFB,site-ranking logit contrast,local electronic inputs,0.428174497259,0.834169268608,RMS standardized values and masks,3.31581836623,3.66386926233,0,0.302257114818,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:27b053ef39c6db36c12fc10b,VDCSGNNYCFPWFK,site-ranking logit contrast,local electronic inputs,0.445527918638,0.749883890152,RMS standardized values and masks,1.64890974213,2.28142945907,0,0.01766437684,"within-pathway empirical percentile; color only, not a model output"
